Date,Device Category,Sessions
2016-02-23,mobile,1702130
2016-02-24,mobile,1448537
2016-02-25,mobile,1353725
2016-02-26,mobile,1433873
2016-02-27,mobile,1107856
2016-02-28,mobile,1135227
2016-02-29,mobile,1913777
2016-03-01,mobile,1661102
2016-03-02,mobile,1724750
2016-03-03,mobile,1058067
2016-03-04,mobile,795178
2016-03-05,mobile,627769
2016-03-06,mobile,488142
2016-03-07,mobile,851466
2016-03-08,mobile,771977
2016-03-09,mobile,712675
2016-03-10,mobile,721119
2016-03-11,mobile,633135
2016-03-12,mobile,587846
2016-03-13,mobile,685520
2016-03-14,mobile,937629
2016-03-15,mobile,969403
2016-03-16,mobile,809447
2016-03-17,mobile,583867
2016-03-18,mobile,912131
2016-03-19,mobile,657337
2016-03-20,mobile,700358
2016-03-21,mobile,895358
2016-03-22,mobile,894670
2016-03-23,mobile,883679
2016-03-24,mobile,912763
2016-03-25,mobile,730029
2016-03-26,mobile,693715
2016-03-27,mobile,681010
2016-03-28,mobile,840131
2016-03-29,mobile,991101
2016-03-30,mobile,698774
2016-03-31,mobile,871556
2016-04-01,mobile,981560
2016-04-02,mobile,646405
2016-04-03,mobile,798994
2016-04-04,mobile,950048
2016-04-05,mobile,866154
2016-04-06,mobile,963986
2016-04-07,mobile,854422
2016-04-08,mobile,873208
2016-04-09,mobile,552079
2016-04-10,mobile,627029
2016-04-11,mobile,934854
2016-04-12,mobile,968893
2016-04-13,mobile,1089913
2016-04-14,mobile,975666
2016-04-15,mobile,852732
2016-04-16,mobile,613971
2016-04-17,mobile,618928
2016-04-18,mobile,856652
2016-04-19,mobile,1181479
2016-04-20,mobile,930773
2016-04-21,mobile,942617
2016-04-22,mobile,794512
2016-04-23,mobile,698733
2016-04-24,mobile,798148
2016-04-25,mobile,916731
2016-04-26,mobile,1135028
2016-04-27,mobile,1016484
2016-04-28,mobile,964529
2016-04-29,mobile,894151
2016-04-30,mobile,672538
2016-05-01,mobile,842382
2016-05-02,mobile,979564
2016-05-03,mobile,1051371
2016-05-04,mobile,856771
2016-05-05,mobile,961678
2016-05-06,mobile,996443
2016-05-07,mobile,432495
2016-05-08,mobile,530950
2016-05-09,mobile,718548
2016-05-10,mobile,904637
2016-05-11,mobile,691952
2016-05-12,mobile,839823
2016-05-13,mobile,724273
2016-05-14,mobile,631775
2016-05-15,mobile,595478
2016-05-16,mobile,928510
2016-05-17,mobile,838505
2016-05-18,mobile,861373
2016-05-19,mobile,651707
2016-05-20,mobile,681730
2016-05-21,mobile,548439
2016-05-22,mobile,594999
2016-05-23,mobile,863874
2016-05-24,mobile,883020
2016-05-25,mobile,603602
2016-05-26,mobile,798142
2016-05-27,mobile,846588
2016-05-28,mobile,664160
2016-05-29,mobile,834676
2016-05-30,mobile,845712
2016-05-31,mobile,903075
2016-06-01,mobile,782633
2016-06-02,mobile,1010172
2016-06-03,mobile,903829
2016-06-04,mobile,656075
2016-06-05,mobile,535274
2016-06-06,mobile,855648
2016-06-07,mobile,767043
2016-06-08,mobile,840106
2016-06-09,mobile,722110
2016-06-10,mobile,646005
2016-06-11,mobile,631061
2016-06-12,mobile,586032
2016-06-13,mobile,845653
2016-06-14,mobile,1019281
2016-06-15,mobile,1040053
2016-06-16,mobile,852381
2016-06-17,mobile,698243
2016-06-18,mobile,525536
2016-06-19,mobile,410899
2016-06-20,mobile,861771
2016-06-21,mobile,877633
2016-06-22,mobile,738995
2016-06-23,mobile,895767
2016-06-24,mobile,728113
2016-06-25,mobile,692475
2016-06-26,mobile,576999
2016-06-27,mobile,882553
2016-06-28,mobile,845165
2016-06-29,mobile,882392
2016-06-30,mobile,769957
2016-07-01,mobile,686584
2016-07-02,mobile,587131
2016-07-03,mobile,772921
2016-07-04,mobile,732130
2016-07-05,mobile,1016952
2016-07-06,mobile,839656
2016-07-07,mobile,1027209
2016-07-08,mobile,694554
2016-07-09,mobile,598211
2016-07-10,mobile,625460
2016-07-11,mobile,914486
2016-07-12,mobile,927603
2016-07-13,mobile,925112
2016-07-14,mobile,824654
2016-07-15,mobile,788738
2016-07-16,mobile,647744
2016-07-17,mobile,666587
2016-07-18,mobile,718830
2016-07-19,mobile,740803
2016-07-20,mobile,790895
2016-07-21,mobile,854052
2016-07-22,mobile,743834
2016-07-23,mobile,596268
2016-07-24,mobile,661527
2016-07-25,mobile,960731
2016-07-26,mobile,754559
2016-07-27,mobile,895720
2016-07-28,mobile,839326
2016-07-29,mobile,695319
2016-07-30,mobile,675792
2016-07-31,mobile,731634
2016-08-01,mobile,998667
2016-08-02,mobile,909390
2016-08-03,mobile,1030025
2016-08-04,mobile,834901
2016-08-05,mobile,899321
2016-08-06,mobile,707808
2016-08-07,mobile,636520
2016-08-08,mobile,773043
2016-08-09,mobile,732690
2016-08-10,mobile,1014909
2016-08-11,mobile,885747
2016-08-12,mobile,718025
2016-08-13,mobile,625715
2016-08-14,mobile,632107
2016-08-15,mobile,921998
2016-08-16,mobile,852090
2016-08-17,mobile,932449
2016-08-18,mobile,923829
2016-08-19,mobile,796164
2016-08-20,mobile,598112
2016-08-21,mobile,571694
2016-08-22,mobile,924416
2016-08-23,mobile,870400
2016-08-24,mobile,916927
2016-08-25,mobile,619044
2016-08-26,mobile,782026
2016-08-27,mobile,664040
2016-08-28,mobile,690590
2016-08-29,mobile,866228
2016-08-30,mobile,1051650
2016-08-31,mobile,893931
2016-09-01,mobile,853454
2016-09-02,mobile,799223
2016-09-03,mobile,720992
2016-09-04,mobile,935760
2016-09-05,mobile,823494
2016-09-06,mobile,905354
2016-09-07,mobile,898178
2016-09-08,mobile,918402
2016-09-09,mobile,762882
2016-09-10,mobile,502359
2016-09-11,mobile,695579
2016-09-12,mobile,962198
2016-09-13,mobile,809507
2016-09-14,mobile,1079763
2016-09-15,mobile,826134
2016-09-16,mobile,1018084
2016-09-17,mobile,643468
2016-09-18,mobile,618979
2016-09-19,mobile,823500
2016-09-20,mobile,915805
2016-09-21,mobile,828904
2016-09-22,mobile,908007
2016-09-23,mobile,802320
2016-09-24,mobile,549123
2016-09-25,mobile,571789
2016-09-26,mobile,955283
2016-09-27,mobile,844430
2016-09-28,mobile,875610
2016-09-29,mobile,714911
2016-09-30,mobile,856487
2016-10-01,mobile,661416
2016-10-02,mobile,579645
2016-10-03,mobile,861538
2016-10-04,mobile,891164
2016-10-05,mobile,957795
2016-10-06,mobile,766422
2016-10-07,mobile,764889
2016-10-08,mobile,451884
2016-10-09,mobile,580204
2016-10-10,mobile,786456
2016-10-11,mobile,752684
2016-10-12,mobile,779401
2016-10-13,mobile,567951
2016-10-14,mobile,866273
2016-10-15,mobile,638362
2016-10-16,mobile,478671
2016-10-17,mobile,771648
2016-10-18,mobile,800106
2016-10-19,mobile,848498
2016-10-20,mobile,763718
2016-10-21,mobile,712881
2016-10-22,mobile,548795
2016-10-23,mobile,574088
2016-10-24,mobile,736955
2016-10-25,mobile,880612
2016-10-26,mobile,753470
2016-10-27,mobile,819902
2016-10-28,mobile,687123
2016-10-29,mobile,473417
2016-10-30,mobile,589917
2016-10-31,mobile,806604
2016-11-01,mobile,927834
2016-11-02,mobile,769785
2016-11-03,mobile,887662
2016-11-04,mobile,646556
2016-11-05,mobile,595400
2016-11-06,mobile,737057
2016-11-07,mobile,886587
2016-11-08,mobile,952689
2016-11-09,mobile,779617
2016-11-10,mobile,830163
2016-11-11,mobile,564116
2016-11-12,mobile,522596
2016-11-13,mobile,488279
2016-11-14,mobile,793081
2016-11-15,mobile,995816
2016-11-16,mobile,944127
2016-11-17,mobile,814768
2016-11-18,mobile,466026
2016-11-19,mobile,650373
2016-11-20,mobile,520787
2016-11-21,mobile,839493
2016-11-22,mobile,838717
2016-11-23,mobile,712575
2016-11-24,mobile,499723
2016-11-25,mobile,589640
2016-11-26,mobile,601954
2016-11-27,mobile,655085
2016-11-28,mobile,796411
2016-11-29,mobile,862557
2016-11-30,mobile,770176
2016-12-01,mobile,988909
2016-12-02,mobile,683684
2016-12-03,mobile,529221
2016-12-04,mobile,475170
2016-12-05,mobile,871197
2016-12-06,mobile,995469
2016-12-07,mobile,845261
2016-12-08,mobile,886992
2016-12-09,mobile,738811
2016-12-10,mobile,552067
2016-12-11,mobile,634493
2016-12-12,mobile,879278
2016-12-13,mobile,771730
2016-12-14,mobile,693426
2016-12-15,mobile,638578
2016-12-16,mobile,806576
2016-12-17,mobile,377128
2016-12-18,mobile,535365
2016-12-19,mobile,596648
2016-12-20,mobile,855964
2016-12-21,mobile,728288
2016-12-22,mobile,619585
2016-12-23,mobile,715355
2016-12-24,mobile,462767
2016-12-25,mobile,623844
2016-12-26,mobile,1003015
2016-12-27,mobile,1022780
2016-12-28,mobile,891419
2016-12-29,mobile,973168
2016-12-30,mobile,758428
2016-12-31,mobile,488099
2017-01-01,mobile,788555
2017-01-02,mobile,1036292
2017-01-03,mobile,1095055
2017-01-04,mobile,1109584
2017-01-05,mobile,1072868
2017-01-06,mobile,802351
2017-01-07,mobile,675576
2017-01-08,mobile,773391
2017-01-09,mobile,940282
2017-01-10,mobile,1046621
2017-01-11,mobile,1056954
2017-01-12,mobile,883615
2017-01-13,mobile,830933
2017-01-14,mobile,814560
2017-01-15,mobile,919448
2017-01-16,mobile,774627
2017-01-17,mobile,925558
2017-01-18,mobile,964612
2017-01-19,mobile,1043672
2017-01-20,mobile,845121
2017-01-21,mobile,751436
2017-01-22,mobile,737125
2017-01-23,mobile,1092076
2017-01-24,mobile,1134804
2017-01-25,mobile,1116356
2017-01-26,mobile,1077741
2017-01-27,mobile,870379
2017-01-28,mobile,837548
2017-01-29,mobile,787836
2017-01-30,mobile,1135081
2017-01-31,mobile,922379
2017-02-01,mobile,819870
2017-02-02,mobile,914489
2017-02-03,mobile,895201
2017-02-04,mobile,645513
2017-02-05,mobile,583225
2017-02-06,mobile,1025084
2017-02-07,mobile,1072002
2017-02-08,mobile,936364
2017-02-09,mobile,973276
2017-02-10,mobile,960480
2017-02-11,mobile,812062
2017-02-12,mobile,663446
2017-02-13,mobile,973840
2017-02-14,mobile,793518
2017-02-15,mobile,1064563
2017-02-16,mobile,949854
2017-02-17,mobile,1097525
2017-02-18,mobile,793705
2017-02-19,mobile,909986
2017-02-20,mobile,959218
2017-02-21,mobile,1026981
2017-02-22,mobile,947651
2017-02-23,mobile,892355
2017-02-24,mobile,930876
2017-02-25,mobile,664175
2017-02-26,mobile,854639
2017-02-27,mobile,1028238
2017-02-28,mobile,1193143
2017-03-01,mobile,1191118
2017-03-02,mobile,948999
2017-03-03,mobile,828014
2017-03-04,mobile,740643
2017-03-05,mobile,709433
2017-03-06,mobile,1132762
2017-03-07,mobile,1334719
2017-03-08,mobile,1122421
2017-03-09,mobile,1176909
2017-03-10,mobile,918142
2017-03-11,mobile,798878
2017-03-12,mobile,938780
2017-03-13,mobile,893419
2017-03-14,mobile,1169748
2017-03-15,mobile,943636
2017-03-16,mobile,1038480
2017-03-17,mobile,841561
2017-03-18,mobile,737738
2017-03-19,mobile,766488
2017-03-20,mobile,1062927
2017-03-21,mobile,991621
2017-03-22,mobile,803576
2017-03-23,mobile,1101257
2017-03-24,mobile,978847
2017-03-25,mobile,729912
2017-03-26,mobile,791410
2017-03-27,mobile,1074328
2017-03-28,mobile,1108724
2017-03-29,mobile,1047836
2017-03-30,mobile,833563
2017-03-31,mobile,923496
2017-04-01,mobile,719598
2017-04-02,mobile,668546
2017-04-03,mobile,1204355
2017-04-04,mobile,1117607
2017-04-05,mobile,1037264
2017-04-06,mobile,918867
2017-04-07,mobile,900789
2017-04-08,mobile,755032
2017-04-09,mobile,738856
2017-04-10,mobile,882873
2017-04-11,mobile,851534
2017-04-12,mobile,858447
2017-04-13,mobile,885596
2017-04-14,mobile,736997
2017-04-15,mobile,610213
2017-04-16,mobile,523588
2017-04-17,mobile,1204438
2017-04-18,mobile,1087551
2017-04-19,mobile,971252
2017-04-20,mobile,1025570
2017-04-21,mobile,1031106
2017-04-22,mobile,779214
2017-04-23,mobile,765377
2017-04-24,mobile,901974
2017-04-25,mobile,1108598
2017-04-26,mobile,1061556
2017-04-27,mobile,984700
2017-04-28,mobile,969727
2017-04-29,mobile,910373
2017-04-30,mobile,744106
2017-05-01,mobile,941471
2017-05-02,mobile,1149385
2017-05-03,mobile,985781
2017-05-04,mobile,886326
2017-05-05,mobile,951709
2017-05-06,mobile,990784
2017-05-07,mobile,865429
2017-05-08,mobile,1057788
2017-05-09,mobile,910365
2017-05-10,mobile,867121
2017-05-11,mobile,874391
2017-05-12,mobile,765926
2017-05-13,mobile,656344
2017-05-14,mobile,709693
2017-05-15,mobile,1071436
2017-05-16,mobile,1396202
2017-05-17,mobile,863920
2017-05-18,mobile,961617
2017-05-19,mobile,772620
2017-05-20,mobile,670166
2017-05-21,mobile,710961
2017-05-22,mobile,1083645
2017-05-23,mobile,974601
2017-05-24,mobile,1017367
2017-05-25,mobile,932160
2017-05-26,mobile,823767
2017-05-27,mobile,654577
2017-05-28,mobile,780526
2017-05-29,mobile,948909
2017-05-30,mobile,1107329
2017-05-31,mobile,1050444
2017-06-01,mobile,826391
2017-06-02,mobile,720271
2017-06-03,mobile,739623
2017-06-04,mobile,819359
2017-06-05,mobile,1128605
2017-06-06,mobile,1060278
2017-06-07,mobile,1038658
2017-06-08,mobile,806472
2017-06-09,mobile,862366
2017-06-10,mobile,579282
2017-06-11,mobile,735668
2017-06-12,mobile,1032947
2017-06-13,mobile,1001786
2017-06-14,mobile,970524
2017-06-15,mobile,1125951
2017-06-16,mobile,937930
2017-06-17,mobile,688928
2017-06-18,mobile,680147
2017-06-19,mobile,872906
2017-06-20,mobile,1071617
2017-06-21,mobile,1006621
2017-06-22,mobile,1034258
2017-06-23,mobile,962468
2017-06-24,mobile,748322
2017-06-25,mobile,771110
2017-06-26,mobile,923543
2017-06-27,mobile,1020860
2017-06-28,mobile,1023374
2017-06-29,mobile,1238571
2017-06-30,mobile,976164
2017-07-01,mobile,896135
2017-07-02,mobile,802862
2017-07-03,mobile,1303665
2017-07-04,mobile,822955
2017-07-05,mobile,1100962
2017-07-06,mobile,1007294
2017-07-07,mobile,892315
2017-07-08,mobile,891043
2017-07-09,mobile,743548
2017-07-10,mobile,1165139
2017-07-11,mobile,1030054
2017-07-12,mobile,779570
2017-07-13,mobile,1026352
2017-07-14,mobile,878776
2017-07-15,mobile,845318
2017-07-16,mobile,759479
2017-07-17,mobile,913009
2017-07-18,mobile,1105519
2017-07-19,mobile,1001931
2017-07-20,mobile,929981
2017-07-21,mobile,840214
2017-07-22,mobile,718650
2017-07-23,mobile,677334
2017-07-24,mobile,1201141
2017-07-25,mobile,1014016
2017-07-26,mobile,804175
2017-07-27,mobile,892189
2017-07-28,mobile,1008159
2017-07-29,mobile,909859
2017-07-30,mobile,798757
2017-07-31,mobile,1000975
2017-08-01,mobile,916809
2017-08-02,mobile,1117152
2017-08-03,mobile,1008591
2017-08-04,mobile,916190
2017-08-05,mobile,739671
2017-08-06,mobile,736551
2017-08-07,mobile,945337
2017-08-08,mobile,1059284
2017-08-09,mobile,955733
2017-08-10,mobile,926000
2017-08-11,mobile,939958
2017-08-12,mobile,681737
2017-08-13,mobile,864628
2017-08-14,mobile,1053243
2017-08-15,mobile,1036886
2017-08-16,mobile,1046343
2017-08-17,mobile,906242
2017-08-18,mobile,851856
2017-08-19,mobile,762296
2017-08-20,mobile,770200
2017-08-21,mobile,874781
2017-08-22,mobile,1215939
2017-08-23,mobile,1023371
2017-08-24,mobile,824710
2017-08-25,mobile,747771
2017-08-26,mobile,684994
2017-08-27,mobile,629422
2017-08-28,mobile,999306
2017-08-29,mobile,1029234
2017-08-30,mobile,1017202
2017-08-31,mobile,978222
2017-09-01,mobile,950088
2017-09-02,mobile,1236139
2017-09-03,mobile,991882
2017-09-04,mobile,1021234
2017-09-05,mobile,1030743
2017-09-06,mobile,915780
2017-09-07,mobile,911173
2017-09-08,mobile,698616
2017-09-09,mobile,648634
2017-09-10,mobile,784603
2017-09-11,mobile,997007
2017-09-12,mobile,853073
2017-09-13,mobile,794250
2017-09-14,mobile,919520
2017-09-15,mobile,1434073
2017-09-16,mobile,943175
2017-09-17,mobile,817191
2017-09-18,mobile,933350
2017-09-19,mobile,1092660
2017-09-20,mobile,903756
2017-09-21,mobile,708885
2017-09-22,mobile,747291
2017-09-23,mobile,647841
2017-09-24,mobile,658665
2017-09-25,mobile,972381
2017-09-26,mobile,1027688
2017-09-27,mobile,1154183
2017-09-28,mobile,787304
2017-09-29,mobile,718060
2017-09-30,mobile,720618
2017-10-01,mobile,731573
2017-10-02,mobile,994058
2017-10-03,mobile,1075211
2017-10-04,mobile,726220
2017-10-05,mobile,717821
2017-10-06,mobile,925724
2017-10-07,mobile,731089
2017-10-08,mobile,867059
2017-10-09,mobile,1116649
2017-10-10,mobile,928437
2017-10-11,mobile,1172873
2017-10-12,mobile,961005
2017-10-13,mobile,786312
2017-10-14,mobile,730415
2017-10-15,mobile,765729
2017-10-16,mobile,1163998
2017-10-17,mobile,893920
2017-10-18,mobile,925624
2017-10-19,mobile,972741
2017-10-20,mobile,795331
2017-10-21,mobile,610935
2017-10-22,mobile,679942
2017-10-23,mobile,1232005
2017-10-24,mobile,1163424
2017-10-25,mobile,995431
2017-10-26,mobile,960974
2017-10-27,mobile,913808
2017-10-28,mobile,725641
2017-10-29,mobile,745102
2017-10-30,mobile,886847
2017-10-31,mobile,798820
2017-11-01,mobile,705516
2017-11-02,mobile,966030
2017-11-03,mobile,902864
2017-11-04,mobile,780010
2017-11-05,mobile,706217
2017-11-06,mobile,766513
2017-11-07,mobile,835282
2017-11-08,mobile,808696
2017-11-09,mobile,765772
2017-11-10,mobile,761609
2017-11-11,mobile,727096
2017-11-12,mobile,677307
2017-11-13,mobile,842952
2017-11-14,mobile,801097
2017-11-15,mobile,707195
2017-11-16,mobile,857497
2017-11-17,mobile,804270
2017-11-18,mobile,630326
2017-11-19,mobile,694929
2017-11-20,mobile,860194
2017-11-21,mobile,963041
2017-11-22,mobile,808980
2017-11-23,mobile,588675
2017-11-24,mobile,750653
2017-11-25,mobile,547909
2017-11-26,mobile,632660
2017-11-27,mobile,947958
2017-11-28,mobile,1134264
2017-11-29,mobile,961621
2017-11-30,mobile,874545
2017-12-01,mobile,971389
2017-12-02,mobile,614676
2017-12-03,mobile,676716
2017-12-04,mobile,894000
2017-12-05,mobile,3747172
2017-12-06,mobile,22350530
2017-12-07,mobile,11990374
2017-12-08,mobile,4180594
2017-12-09,mobile,2050265
2017-12-10,mobile,1381965
2017-12-11,mobile,1349801
2017-12-12,mobile,1279625
2017-12-13,mobile,1208420
2017-12-14,mobile,1163025
2017-12-15,mobile,1043931
2017-12-16,mobile,816638
2017-12-17,mobile,831024
2017-12-18,mobile,910956
2017-12-19,mobile,693741
2017-12-20,mobile,987720
2017-12-21,mobile,919593
2017-12-22,mobile,672069
2017-12-23,mobile,523041
2017-12-24,mobile,469235
2017-12-25,mobile,541600
2017-12-26,mobile,821600
2017-12-27,mobile,1038232
2017-12-28,mobile,974083
2017-12-29,mobile,951172
2017-12-30,mobile,738118
2017-12-31,mobile,657299
2018-01-01,mobile,823384
2018-01-02,mobile,1172739
2018-01-03,mobile,1109634
2018-01-04,mobile,1198308
2018-01-05,mobile,845772
2018-01-06,mobile,950147
2018-01-07,mobile,776319
2018-01-08,mobile,1026485
2018-01-09,mobile,947563
2018-01-10,mobile,758554
2018-01-11,mobile,915968
2018-01-12,mobile,998749
2018-01-13,mobile,830672
2018-01-14,mobile,881917
2018-01-15,mobile,947583
2018-01-16,mobile,1037392
2018-01-17,mobile,976460
2018-01-18,mobile,1102230
2018-01-19,mobile,1050787
2018-01-20,mobile,912871
2018-01-21,mobile,889375
2018-01-22,mobile,1040191
2018-01-23,mobile,1169627
2018-01-24,mobile,1010647
2018-01-25,mobile,915167
2018-01-26,mobile,983506
2018-01-27,mobile,974003
2018-01-28,mobile,801745
2018-01-29,mobile,1192215
2018-01-30,mobile,1081258
2018-01-31,mobile,1005656
2018-02-01,mobile,936722
2018-02-02,mobile,1004661
2018-02-03,mobile,602237
2018-02-04,mobile,579820
2018-02-05,mobile,1130466
2018-02-06,mobile,1234936
2018-02-07,mobile,957683
2018-02-08,mobile,1041672
2018-02-09,mobile,1155508
2018-02-10,mobile,804011
2018-02-11,mobile,847278
2018-02-12,mobile,1151658
2018-02-13,mobile,953511
2018-02-14,mobile,846659
2018-02-15,mobile,758834
2018-02-16,mobile,864947
2018-02-17,mobile,800014
2018-02-18,mobile,918387
2018-02-19,mobile,1143759
2018-02-20,mobile,1497343
2018-02-21,mobile,1330600
2018-02-22,mobile,1358233
2018-02-23,mobile,854472
2018-02-24,mobile,744999
2018-02-25,mobile,916723
2018-02-26,mobile,1157794
2018-02-27,mobile,1360460
2018-02-28,mobile,1089689
2018-03-01,mobile,780905
2018-03-02,mobile,794720
2018-03-03,mobile,783035
2018-03-04,mobile,773191
2018-03-05,mobile,1152958
2018-03-06,mobile,1009764
2018-03-07,mobile,972667
2018-03-08,mobile,853364
2018-03-09,mobile,742521
2018-03-10,mobile,739068
2018-03-11,mobile,575721
2018-03-12,mobile,828705
2018-03-13,mobile,936916
2018-03-14,mobile,797052
2018-03-15,mobile,882077
2018-03-16,mobile,754638
2018-03-17,mobile,546023
2018-03-18,mobile,723947
2018-03-19,mobile,787790
2018-03-20,mobile,790166
2018-03-21,mobile,756554
2018-03-22,mobile,717790
2018-03-23,mobile,940736
2018-03-24,mobile,583461
2018-03-25,mobile,663364
2018-03-26,mobile,1055361
2018-03-27,mobile,1039972
2018-03-28,mobile,1030741
2018-03-29,mobile,861552
2018-03-30,mobile,890268
2018-03-31,mobile,636882
2018-04-01,mobile,683677
2018-04-02,mobile,1072111
2018-04-03,mobile,903104
2018-04-04,mobile,912220
2018-04-05,mobile,825381
2018-04-06,mobile,1267357
2018-04-07,mobile,788951
2018-04-08,mobile,770640
2018-04-09,mobile,1070839
2018-04-10,mobile,1198080
2018-04-11,mobile,962494
2018-04-12,mobile,1026354
2018-04-13,mobile,806299
2018-04-14,mobile,577235
2018-04-15,mobile,714254
2018-04-16,mobile,980259
2018-04-17,mobile,899215
2018-04-18,mobile,750667
2018-04-19,mobile,725884
2018-04-20,mobile,547926
2018-04-21,mobile,640075
2018-04-22,mobile,598933
2018-04-23,mobile,778771
2018-04-24,mobile,818177
2018-04-25,mobile,894914
2018-04-26,mobile,675571
2018-04-27,mobile,769581
2018-04-28,mobile,618599
2018-04-29,mobile,557293
2018-04-30,mobile,733647
2018-05-01,mobile,894228
2018-05-02,mobile,837598
2018-05-03,mobile,815767
2018-05-04,mobile,617270
2018-05-05,mobile,571978
2018-05-06,mobile,435133
2018-05-07,mobile,906106
2018-05-08,mobile,872634
2018-05-09,mobile,713827
2018-05-10,mobile,651211
2018-05-11,mobile,687800
2018-05-12,mobile,684891
2018-05-13,mobile,498635
2018-05-14,mobile,633448
2018-05-15,mobile,777017
2018-05-16,mobile,756046
2018-05-17,mobile,757647
2018-05-18,mobile,704364
2018-05-19,mobile,536854
2018-05-20,mobile,681341
2018-05-21,mobile,652600
2018-05-22,mobile,835036
2018-05-23,mobile,824177
2018-05-24,mobile,659446
2018-05-25,mobile,595495
2018-05-26,mobile,394328
2018-05-27,mobile,596754
2018-05-28,mobile,648930
2018-05-29,mobile,699221
2018-05-30,mobile,916680
2018-05-31,mobile,764390
2018-06-01,mobile,731804
2018-06-02,mobile,565237
2018-06-03,mobile,641478
2018-06-04,mobile,758905
2018-06-05,mobile,863033
2018-06-06,mobile,714412
2018-06-07,mobile,802386
2018-06-08,mobile,680716
2018-06-09,mobile,421442
2018-06-10,mobile,427803
2018-06-11,mobile,766298
2018-06-12,mobile,681465
2018-06-13,mobile,796315
2018-06-14,mobile,756189
2018-06-15,mobile,602245
2018-06-16,mobile,453244
2018-06-17,mobile,478157
2018-06-18,mobile,785891
2018-06-19,mobile,872366
2018-06-20,mobile,797068
2018-06-21,mobile,711311
2018-06-22,mobile,621864
2018-06-23,mobile,470380
2018-06-24,mobile,545023
2018-06-25,mobile,834158
2018-06-26,mobile,847111
2018-06-27,mobile,940442
2018-06-28,mobile,619984
2018-06-29,mobile,780593
2018-06-30,mobile,559282
2018-07-01,mobile,642793
2018-07-02,mobile,753485
2018-07-03,mobile,726378
2018-07-04,mobile,671585
2018-07-05,mobile,952979
2018-07-06,mobile,739353
2018-07-07,mobile,763205
2018-07-08,mobile,657045
2018-07-09,mobile,956112
2018-07-10,mobile,888751
2018-07-11,mobile,810202
2018-07-12,mobile,870921
2018-07-13,mobile,755227
2018-07-14,mobile,550670
2018-07-15,mobile,526597
2018-07-16,mobile,794808
2018-07-17,mobile,798013
2018-07-18,mobile,674900
2018-07-19,mobile,894891
2018-07-20,mobile,614041
2018-07-21,mobile,598108
2018-07-22,mobile,604325
2018-07-23,mobile,820184
2018-07-24,mobile,826722
2018-07-25,mobile,766909
2018-07-26,mobile,748941
2018-07-27,mobile,689676
2018-07-28,mobile,568225
2018-07-29,mobile,568962
2018-07-30,mobile,1066080
2018-07-31,mobile,851373
2018-08-01,mobile,862783
2018-08-02,mobile,694337
2018-08-03,mobile,707467
2018-08-04,mobile,537694
2018-08-05,mobile,472021
2018-08-06,mobile,666882
2018-08-07,mobile,869501
2018-08-08,mobile,717506
2018-08-09,mobile,777148
2018-08-10,mobile,760330
2018-08-11,mobile,491030
2018-08-12,mobile,487299
2018-08-13,mobile,875944
2018-08-14,mobile,883852
2018-08-15,mobile,837840
2018-08-16,mobile,704858
2018-08-17,mobile,645761
2018-08-18,mobile,607508
2018-08-19,mobile,508266
2018-08-20,mobile,859779
2018-08-21,mobile,806340
2018-08-22,mobile,776784
2018-08-23,mobile,836640
2018-08-24,mobile,612638
2018-08-25,mobile,495533
2018-08-26,mobile,426816
2018-08-27,mobile,768177
2018-08-28,mobile,846310
2018-08-29,mobile,907438
2018-08-30,mobile,823654
2018-08-31,mobile,723367
2018-09-01,mobile,529011
2018-09-02,mobile,700656
2018-09-03,mobile,756134
2018-09-04,mobile,906468
2018-09-05,mobile,918287
2018-09-06,mobile,902494
2018-09-07,mobile,828628
2018-09-08,mobile,577585
2018-09-09,mobile,541880
2018-09-10,mobile,954228
2018-09-11,mobile,986197
2018-09-12,mobile,931723
2018-09-13,mobile,804715
2018-09-14,mobile,606691
2018-09-15,mobile,704613
2018-09-16,mobile,726791
2018-09-17,mobile,756474
2018-09-18,mobile,840881
2018-09-19,mobile,816398
2018-09-20,mobile,549050
2018-09-21,mobile,766565
2018-09-22,mobile,478261
2018-09-23,mobile,694023
2018-09-24,mobile,773055
2018-09-25,mobile,855424
2018-09-26,mobile,850367
2018-09-27,mobile,1075293
2018-09-28,mobile,734786
2018-09-29,mobile,663334
2018-09-30,mobile,459791
2018-10-01,mobile,768894
2018-10-02,mobile,752944
2018-10-03,mobile,885248
2018-10-04,mobile,649931
2018-10-05,mobile,839432
2018-10-06,mobile,576421
2018-10-07,mobile,739139
2018-10-08,mobile,1026255
2018-10-09,mobile,962490
2018-10-10,mobile,1053602
2018-10-11,mobile,792973
2018-10-12,mobile,727436
2018-10-13,mobile,532672
2018-10-14,mobile,641572
2018-10-15,mobile,835369
2018-10-16,mobile,852651
2018-10-17,mobile,792369
2018-10-18,mobile,721405
2018-10-19,mobile,773614
2018-10-20,mobile,560841
2018-10-21,mobile,657497
2018-10-22,mobile,846803
2018-10-23,mobile,834517
2018-10-24,mobile,710444
2018-10-25,mobile,813614
2018-10-26,mobile,675327
2018-10-27,mobile,471664
2018-10-28,mobile,665218
2018-10-29,mobile,794546
2018-10-30,mobile,918744
2018-10-31,mobile,605168
2018-11-01,mobile,821349
2018-11-02,mobile,788276
2018-11-03,mobile,619014
2018-11-04,mobile,598640
